MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
ENSG00000159842.13	a	g	60327.00	1.077	0.2815	+++
ENSG00000133640.17	a	g	20104.00	-2.139	0.03244	-??
ENSG00000244242.1	a	g	60327.00	1.298	0.1943	+++
ENSG00000088682.12	a	g	60327.00	-0.938	0.3482	--+
ENSG00000229544.8	a	g	60327.00	0.182	0.8556	-++
ENSG00000168546.9	a	g	60327.00	2.370	0.0178	+++
ENSG00000135253.12	a	g	60327.00	1.037	0.2997	+++
ENSG00000131013.3	a	g	60327.00	-1.671	0.09464	+--
ENSG00000175315.2	a	g	60327.00	0.847	0.3968	--+
ENSG00000174928.14	a	g	60327.00	1.179	0.2384	-++
ENSG00000143401.13	a	g	60327.00	0.245	0.8068	-++
ENSG00000151475.5	a	g	60327.00	0.098	0.9215	+--
ENSG00000206962.1	a	g	60327.00	-1.496	0.1345	-+-
ENSG00000154310.15	a	g	60327.00	0.588	0.5562	-++
ENSG00000237521.2	a	g	60327.00	-0.168	0.8666	-+-
ENSG00000127863.14	a	g	60327.00	0.023	0.9819	-+-
ENSG00000085511.18	a	g	60327.00	0.884	0.3769	-++
ENSG00000160055.18	a	g	60327.00	-0.065	0.9482	-++
ENSG00000198105.10	a	g	60327.00	-0.097	0.9227	--+
ENSG00000244232.3	a	g	60327.00	-1.885	0.05938	---
ENSG00000188130.12	a	g	60327.00	2.183	0.02903	+++
ENSG00000083099.9	a	g	60327.00	1.448	0.1475	+++
ENSG00000121542.10	a	g	60327.00	-0.766	0.444	--+
ENSG00000185433.7	a	g	60327.00	-0.967	0.3336	-+-
ENSG00000196110.6	a	g	60327.00	-1.008	0.3137	+--
ENSG00000174776.9	a	g	60327.00	-0.086	0.9317	++-
ENSG00000159259.7	a	g	60327.00	3.604	0.0003137	++-
ENSG00000188910.7	a	g	60327.00	-0.294	0.7691	-+-
ENSG00000249948.5	a	g	60327.00	-0.720	0.4715	+--
ENSG00000240682.8	a	g	60327.00	-1.070	0.2845	---
ENSG00000182107.6	a	g	60327.00	2.578	0.009929	+++
ENSG00000206679.1	a	g	60327.00	-1.403	0.1607	-+-
ENSG00000152380.8	a	g	60327.00	0.333	0.7394	+-+
ENSG00000164576.10	a	g	60327.00	-0.824	0.4097	---
ENSG00000130312.5	a	g	60327.00	-1.401	0.1612	---
ENSG00000186335.7	a	g	60327.00	1.279	0.2011	+++
ENSG00000151466.10	a	g	60327.00	1.704	0.08847	+++
ENSG00000089639.9	a	g	60327.00	0.902	0.3673	+--
ENSG00000272020.1	a	g	60327.00	1.170	0.2421	+-+
ENSG00000226138.4	a	g	60327.00	-0.202	0.8399	+--
ENSG00000163121.8	a	g	60327.00	-0.508	0.6112	-+-
ENSG00000204961.6	a	g	60327.00	-0.531	0.5955	-+-
ENSG00000181097.5	a	g	60327.00	-0.104	0.9168	+--
ENSG00000099992.14	a	g	60327.00	0.962	0.3362	+-+
ENSG00000145354.8	a	g	60327.00	-0.551	0.5815	-+-
ENSG00000104447.10	a	g	60327.00	0.288	0.7737	-++
ENSG00000170537.11	a	g	60327.00	0.759	0.4481	++-
ENSG00000175766.10	a	g	60327.00	0.314	0.7533	+-+
ENSG00000131737.5	a	g	60327.00	0.541	0.5885	++-
ENSG00000178395.6	a	g	60327.00	-0.954	0.3401	--+
ENSG00000169683.6	a	g	60327.00	-0.645	0.5188	--+
ENSG00000177275.3	a	g	60327.00	-0.404	0.6862	---
ENSG00000125814.16	a	g	60327.00	0.035	0.9722	+-+
ENSG00000164136.15	a	g	60327.00	0.523	0.6011	--+
ENSG00000163026.10	a	g	60327.00	-0.814	0.4157	-+-
ENSG00000258713.2	a	g	60327.00	0.774	0.439	++-
ENSG00000237282.3	a	g	60327.00	0.358	0.7201	--+
ENSG00000198171.11	a	g	60327.00	2.539	0.01112	+++
ENSG00000178057.13	a	g	60327.00	-1.920	0.05487	-+-
ENSG00000186049.7	a	g	60327.00	0.589	0.5556	+-+
ENSG00000160813.5	a	g	60327.00	1.497	0.1344	+++
ENSG00000144161.11	a	g	60327.00	1.287	0.198	+++
ENSG00000222741.1	a	g	60327.00	0.436	0.6626	+-+
ENSG00000160753.14	a	g	60327.00	-1.651	0.0987	---
ENSG00000175197.9	a	g	60327.00	0.144	0.8855	+-+
ENSG00000197808.10	a	g	60327.00	-0.877	0.3803	+--
ENSG00000119720.16	a	g	60327.00	2.006	0.04482	+++
ENSG00000221493.1	a	g	60327.00	-1.384	0.1665	---
ENSG00000125879.4	a	g	60327.00	-0.419	0.6752	-++
ENSG00000222552.1	a	g	60327.00	-0.808	0.4189	--+
ENSG00000171133.2	a	g	60327.00	-0.781	0.4351	--+
ENSG00000224887.1	a	g	60327.00	0.592	0.5536	+-+
ENSG00000147050.13	a	g	60327.00	-19.870	7.411e-88	---
ENSG00000173578.7	a	g	60327.00	-0.004	0.9972	--+
ENSG00000088448.13	a	g	60327.00	2.723	0.006467	+++
ENSG00000170949.16	a	g	60327.00	1.607	0.108	+++
ENSG00000138138.12	a	g	60327.00	0.290	0.7715	+-+
ENSG00000112130.15	a	g	60327.00	-0.677	0.4983	--+
ENSG00000204403.8	a	g	60327.00	-0.232	0.8168	+-+
ENSG00000044524.9	a	g	40223.00	0.105	0.916	?++
ENSG00000148602.5	a	g	60327.00	0.892	0.3726	-++
ENSG00000205221.11	a	g	60327.00	1.310	0.1901	+-+
ENSG00000124664.9	a	g	60327.00	3.279	0.00104	+++
ENSG00000172469.13	a	g	60327.00	0.425	0.6706	+-+
ENSG00000123843.11	a	g	60327.00	0.281	0.7791	-+-
ENSG00000202411.1	a	g	60327.00	-0.993	0.3208	-+-
ENSG00000132581.8	a	g	60327.00	-1.262	0.2069	---
ENSG00000100302.6	a	g	60327.00	-1.033	0.3017	-+-
ENSG00000119915.4	a	g	60327.00	0.315	0.753	++-
ENSG00000100591.6	a	g	60327.00	-3.006	0.002651	---
ENSG00000151379.3	a	g	60327.00	0.136	0.8915	+--
ENSG00000122687.16	a	g	60327.00	1.906	0.05667	+++
ENSG00000197706.3	a	g	40209.00	-1.262	0.207	-?-
ENSG00000199733.1	a	g	60327.00	-0.344	0.7305	--+
ENSG00000157856.9	a	g	60327.00	0.923	0.3558	+--
ENSG00000170561.11	a	g	60327.00	1.645	0.1	+++
ENSG00000187118.11	a	g	60327.00	-0.448	0.654	--+
ENSG00000175931.11	a	g	60327.00	0.145	0.885	++-
ENSG00000207445.1	a	g	60327.00	1.920	0.05487	+++
ENSG00000223158.1	a	g	60327.00	-1.159	0.2465	---
ENSG00000135365.14	a	g	60327.00	-0.625	0.5318	+--
ENSG00000136352.16	a	g	60327.00	0.564	0.5728	--+
ENSG00000068489.11	a	g	60327.00	-0.756	0.4499	++-
ENSG00000173077.13	a	g	60327.00	-1.233	0.2176	---
ENSG00000236741.4	a	g	60327.00	1.807	0.07078	+++
ENSG00000136938.8	a	g	60327.00	-2.557	0.01055	-+-
ENSG00000133107.13	a	g	60327.00	0.557	0.5775	+++
ENSG00000222282.1	a	g	60327.00	0.382	0.7022	+++
ENSG00000165891.14	a	g	60327.00	1.718	0.08571	+++
ENSG00000131148.7	a	g	60327.00	-0.958	0.3378	---
ENSG00000169214.3	a	g	60327.00	0.057	0.9542	+-+
ENSG00000163798.12	a	g	60327.00	0.499	0.6179	++-
ENSG00000256870.2	a	g	60327.00	1.897	0.05787	+++
ENSG00000207355.1	a	g	60327.00	-0.712	0.4762	-++
ENSG00000185684.11	a	g	60327.00	-0.211	0.8328	--+
ENSG00000130811.9	a	g	60327.00	0.158	0.8745	+-+
ENSG00000173548.8	a	g	60327.00	-0.220	0.8257	--+
ENSG00000115233.10	a	g	60327.00	1.361	0.1735	++-
ENSG00000199971.1	a	g	60327.00	0.798	0.4251	+-+
ENSG00000144647.5	a	g	60327.00	0.096	0.9239	++-
ENSG00000089050.13	a	g	60327.00	-1.404	0.1602	---
ENSG00000201901.1	a	g	60327.00	-2.353	0.01864	---
ENSG00000122223.11	a	g	60327.00	0.121	0.9038	+-+
ENSG00000136244.10	a	g	60327.00	-0.242	0.8089	--+
ENSG00000240457.3	a	g	60327.00	0.618	0.5363	+--
ENSG00000214309.4	a	g	60327.00	-0.370	0.7117	-++
ENSG00000166006.11	a	g	60327.00	0.020	0.9843	++-
ENSG00000182070.4	a	g	60327.00	0.398	0.6908	++-
ENSG00000171224.8	a	g	60327.00	0.827	0.4081	-++
ENSG00000229117.7	a	g	60327.00	-3.525	0.0004234	---
ENSG00000152208.10	a	g	60327.00	0.515	0.6069	+++
ENSG00000162222.12	a	g	60327.00	-1.144	0.2526	-+-
ENSG00000118939.16	a	g	60327.00	-1.636	0.1019	---
ENSG00000199886.1	a	g	40209.00	0.823	0.4103	+?+
ENSG00000197557.6	a	g	60327.00	0.234	0.8146	++-
ENSG00000241333.3	a	g	60327.00	1.021	0.3072	+++
ENSG00000172922.7	a	g	60327.00	-1.201	0.2298	-+-
ENSG00000115129.12	a	g	60327.00	1.182	0.2374	++-
ENSG00000135469.12	a	g	60327.00	-1.763	0.0779	---
ENSG00000100216.5	a	g	60327.00	-0.142	0.8875	-++
ENSG00000103274.9	a	g	60327.00	0.193	0.8468	+-+
ENSG00000177663.12	a	g	60327.00	-1.020	0.308	+--
ENSG00000135596.16	a	g	60327.00	-0.918	0.3585	+--
ENSG00000173598.12	a	g	60327.00	-0.643	0.52	--+
ENSG00000117151.11	a	g	60327.00	-1.365	0.1722	-+-
ENSG00000175606.9	a	g	60327.00	1.481	0.1385	++-
ENSG00000182095.13	a	g	60327.00	1.319	0.1871	++-
ENSG00000198538.9	a	g	60327.00	0.137	0.8911	+-+
ENSG00000070031.3	a	g	60327.00	1.228	0.2195	+-+
ENSG00000103005.10	a	g	60327.00	-2.526	0.01154	---
ENSG00000267235.2	a	g	60327.00	1.037	0.3	++-
ENSG00000048162.18	a	g	60327.00	-0.153	0.8784	-+-
ENSG00000165733.7	a	g	60327.00	-0.035	0.9724	-+-
ENSG00000158246.7	a	g	60327.00	-0.858	0.3907	--+
ENSG00000243359.3	a	g	60327.00	-1.877	0.06051	---
ENSG00000071189.20	a	g	60327.00	0.193	0.8468	+-+
ENSG00000118276.10	a	g	60327.00	-0.424	0.6716	--+
ENSG00000230445.4	a	g	60327.00	0.867	0.3859	-++
ENSG00000243244.4	a	g	60327.00	2.970	0.002974	++-
ENSG00000177169.8	a	g	60327.00	-0.130	0.8967	+--
ENSG00000108370.14	a	g	60327.00	1.703	0.08857	+-+
ENSG00000255181.3	a	g	60327.00	1.094	0.274	+++
ENSG00000204934.9	a	g	60327.00	-0.248	0.804	--+
ENSG00000176593.6	a	g	60327.00	-0.192	0.8479	+--
ENSG00000126773.11	a	g	60327.00	-0.253	0.8	++-
ENSG00000170271.9	a	g	60327.00	1.705	0.08818	+++
ENSG00000152977.8	a	g	60327.00	1.920	0.05484	+++
ENSG00000171346.12	a	g	60327.00	2.667	0.00765	+++
ENSG00000243549.3	a	g	60327.00	-1.131	0.2581	---
ENSG00000102524.10	a	g	60327.00	1.889	0.05885	+++
ENSG00000159917.13	a	g	60327.00	-0.492	0.6229	--+
ENSG00000113734.16	a	g	60327.00	-0.058	0.9536	+-+
ENSG00000061492.10	a	g	60327.00	1.316	0.1883	+++
ENSG00000116478.10	a	g	60327.00	-0.426	0.6699	+--
ENSG00000103253.16	a	g	60327.00	1.459	0.1445	+++
ENSG00000219073.6	a	g	60327.00	-1.278	0.2012	---
ENSG00000131508.14	a	g	60327.00	-3.053	0.002268	---
ENSG00000197798.7	a	g	60327.00	-0.499	0.6181	-+-
ENSG00000134762.15	a	g	60327.00	-0.098	0.9223	-++
ENSG00000188707.5	a	g	60327.00	1.318	0.1876	+++
ENSG00000268864.3	a	g	60327.00	0.111	0.9118	-++
ENSG00000130307.10	a	g	60327.00	-0.060	0.9524	--+
ENSG00000207980.1	a	g	60327.00	1.652	0.0985	+++
ENSG00000156136.8	a	g	60327.00	0.800	0.4235	+++
ENSG00000167850.3	a	g	60327.00	0.863	0.3879	+-+
ENSG00000112175.7	a	g	60327.00	0.221	0.8254	+--
ENSG00000115524.14	a	g	60327.00	1.510	0.1312	+++
ENSG00000213892.9	a	g	60327.00	-0.652	0.5143	+--
ENSG00000223273.1	a	g	60327.00	0.584	0.5595	++-
ENSG00000101955.13	a	g	60327.00	0.438	0.6611	++-
ENSG00000215834.7	a	g	60327.00	1.094	0.2739	+++
ENSG00000121964.13	a	g	60327.00	-5.210	1.893e-07	---
ENSG00000174429.3	a	g	60327.00	-2.898	0.00376	---
ENSG00000104154.6	a	g	60327.00	-1.040	0.2985	---
ENSG00000144136.9	a	g	60327.00	-0.714	0.4751	+--
ENSG00000172270.17	a	g	60327.00	-0.718	0.4727	--+
ENSG00000126814.6	a	g	60327.00	0.571	0.5681	+++
ENSG00000110660.13	a	g	60327.00	-1.449	0.1474	-+-
ENSG00000134222.15	a	g	60327.00	0.576	0.5643	-++
ENSG00000170915.8	a	g	60327.00	1.193	0.233	+++
ENSG00000170484.8	a	g	60327.00	-0.124	0.9013	++-
ENSG00000065457.9	a	g	60327.00	0.554	0.5793	+--
ENSG00000080200.8	a	g	60327.00	-1.975	0.04822	---
ENSG00000144744.15	a	g	60327.00	-0.144	0.8854	---
ENSG00000143374.13	a	g	60327.00	0.780	0.4351	+++
ENSG00000222726.1	a	g	60327.00	0.002	0.9987	+--
ENSG00000158485.9	a	g	40209.00	-0.174	0.8619	-?+
ENSG00000240647.3	a	g	60327.00	-1.621	0.1049	---
ENSG00000207345.1	a	g	60327.00	-0.142	0.8872	+--
ENSG00000138964.15	a	g	60327.00	1.639	0.1012	+-+
ENSG00000198551.8	a	g	60327.00	0.412	0.6803	+-+
ENSG00000140067.6	a	g	60327.00	1.002	0.3164	+++
ENSG00000262621.3	a	g	60327.00	-2.823	0.00475	---
ENSG00000234608.6	a	g	60327.00	-0.996	0.3194	-+-
ENSG00000162650.14	a	g	60327.00	-0.650	0.5155	-+-
ENSG00000124602.8	a	g	60327.00	0.916	0.3595	++-
ENSG00000096696.12	a	g	60327.00	0.301	0.7634	++-
ENSG00000155876.5	a	g	60327.00	-0.984	0.3252	-++
ENSG00000111701.6	a	g	60327.00	1.418	0.1561	-++
ENSG00000280240.1	a	g	60327.00	0.424	0.6715	-++
ENSG00000196616.11	a	g	60327.00	0.463	0.6431	+-+
ENSG00000079156.15	a	g	60327.00	0.025	0.9798	-+-
ENSG00000185219.14	a	g	60327.00	2.299	0.02151	+-+
ENSG00000013503.8	a	g	60327.00	-0.296	0.7671	-+-
ENSG00000158402.17	a	g	60327.00	0.204	0.8382	+--
ENSG00000109756.7	a	g	60327.00	-1.088	0.2768	--+
ENSG00000164938.12	a	g	60327.00	-1.188	0.235	---
ENSG00000141556.19	a	g	60327.00	-1.232	0.2178	---
ENSG00000239942.2	a	g	60327.00	1.700	0.08905	+++
ENSG00000071991.7	a	g	60327.00	-1.483	0.1382	---
ENSG00000244632.3	a	g	20105.00	2.311	0.02084	??+
ENSG00000198612.9	a	g	60327.00	1.203	0.2291	-++
ENSG00000160867.13	a	g	60327.00	0.359	0.7199	++-
ENSG00000113522.12	a	g	60327.00	2.092	0.03648	+++
ENSG00000185825.14	a	g	60327.00	-1.224	0.221	--+
ENSG00000199727.2	a	g	60327.00	0.095	0.9242	--+
ENSG00000010270.12	a	g	60327.00	-0.225	0.8223	-++
ENSG00000241420.3	a	g	60327.00	-0.578	0.5633	+--
ENSG00000183918.13	a	g	60327.00	1.459	0.1444	+++
ENSG00000135899.15	a	g	60327.00	0.157	0.8756	++-
ENSG00000058262.8	a	g	60327.00	-0.716	0.4737	--+
ENSG00000179941.6	a	g	60327.00	0.858	0.3906	+-+
ENSG00000096717.10	a	g	60327.00	0.470	0.6381	+-+
ENSG00000176018.11	a	g	60327.00	-0.734	0.4631	--+
ENSG00000186310.9	a	g	60327.00	0.938	0.348	-++
ENSG00000136021.16	a	g	60327.00	-0.929	0.3527	+--
ENSG00000070761.6	a	g	60327.00	-1.436	0.151	+--
ENSG00000134594.4	a	g	60327.00	-0.036	0.9716	++-
ENSG00000183971.5	a	g	60327.00	0.695	0.4873	++-
ENSG00000174695.8	a	g	60327.00	-0.654	0.5132	+--
ENSG00000177669.3	a	g	60327.00	-0.465	0.642	-+-
ENSG00000241997.3	a	g	60327.00	1.318	0.1876	-++
ENSG00000229248.1	a	g	60327.00	-0.682	0.4951	---
ENSG00000120500.16	a	g	60327.00	-0.838	0.4018	--+
ENSG00000180806.4	a	g	60327.00	-0.414	0.6789	-+-
ENSG00000106536.18	a	g	60327.00	-2.329	0.01984	---
ENSG00000103355.11	a	g	60327.00	0.220	0.826	+++
ENSG00000182896.11	a	g	60327.00	0.650	0.5158	-++
ENSG00000112984.10	a	g	20118.00	0.505	0.6137	?+?
ENSG00000105479.14	a	g	60327.00	0.139	0.8891	++-
ENSG00000131050.9	a	g	60327.00	1.103	0.2702	-++
ENSG00000171658.7	a	g	60327.00	-1.772	0.07632	--+
ENSG00000169714.15	a	g	60327.00	0.870	0.3843	++-
ENSG00000207217.1	a	g	60327.00	-0.684	0.4938	--+
ENSG00000077274.8	a	g	60327.00	-2.218	0.02654	---
ENSG00000125863.16	a	g	60327.00	-0.192	0.8481	--+
ENSG00000011332.18	a	g	60327.00	-0.346	0.7295	--+
ENSG00000175575.11	a	g	60327.00	0.793	0.4278	+-+
ENSG00000231023.5	a	g	20105.00	0.649	0.5166	??+
ENSG00000147262.3	a	g	60327.00	-0.018	0.9855	++-
ENSG00000101290.12	a	g	60327.00	2.172	0.02982	+++
ENSG00000072080.9	a	g	60327.00	1.292	0.1962	+++
ENSG00000103042.7	a	g	60327.00	-2.904	0.003689	---
ENSG00000151092.15	a	g	60327.00	0.576	0.5643	-+-
ENSG00000183378.10	a	g	60327.00	0.413	0.6798	++-
ENSG00000100938.16	a	g	60327.00	-0.012	0.9904	-+-
ENSG00000178163.6	a	g	60327.00	1.402	0.161	+-+
ENSG00000165269.11	a	g	60327.00	0.715	0.4744	-++
ENSG00000007923.14	a	g	60327.00	0.435	0.6633	++-
ENSG00000202016.1	a	g	60327.00	0.718	0.4728	-++
ENSG00000069764.8	a	g	60327.00	-0.067	0.9469	-++
ENSG00000188322.4	a	g	60327.00	1.151	0.2497	++-
ENSG00000115073.7	a	g	60327.00	0.886	0.3756	+-+
ENSG00000156564.8	a	g	60327.00	2.315	0.02063	+++
ENSG00000178762.4	a	g	60327.00	1.813	0.06987	+-+
ENSG00000262943.6	a	g	60327.00	0.704	0.4815	--+
ENSG00000137574.9	a	g	60327.00	1.398	0.162	+++
ENSG00000179342.4	a	g	60327.00	0.949	0.3427	++-
ENSG00000242020.3	a	g	60327.00	-0.135	0.8927	--+
ENSG00000127585.10	a	g	60327.00	0.672	0.5016	+++
ENSG00000175894.13	a	g	60327.00	0.715	0.4747	++-
ENSG00000255986.5	a	g	60327.00	-0.762	0.4462	-+-
ENSG00000167110.15	a	g	60327.00	1.776	0.07577	+++
ENSG00000252238.1	a	g	60327.00	1.759	0.07859	-++
ENSG00000134369.14	a	g	60327.00	2.414	0.01577	+++
ENSG00000111728.9	a	g	60327.00	0.443	0.6581	+-+
ENSG00000164007.9	a	g	60327.00	0.488	0.6254	-+-
ENSG00000230626.3	a	g	60327.00	-1.125	0.2605	--+
ENSG00000185049.11	a	g	60327.00	1.407	0.1594	+++
ENSG00000119900.7	a	g	60327.00	0.648	0.5167	+-+
ENSG00000010244.15	a	g	60327.00	0.434	0.6645	++-
ENSG00000244734.2	a	g	60327.00	0.745	0.4566	+--
ENSG00000109133.11	a	g	60327.00	-0.315	0.7529	-+-
ENSG00000141965.4	a	g	60327.00	-0.205	0.8374	--+
ENSG00000180787.5	a	g	60327.00	-0.393	0.6942	---
ENSG00000235865.2	a	g	60327.00	1.192	0.2333	+++
ENSG00000103326.9	a	g	60327.00	0.780	0.4353	-++
ENSG00000207630.1	a	g	60327.00	1.790	0.0734	+++
ENSG00000074706.12	a	g	60327.00	1.551	0.1208	++-
ENSG00000204764.11	a	g	60327.00	0.264	0.7918	++-
ENSG00000163810.10	a	g	60327.00	-0.875	0.3816	+--
ENSG00000202537.1	a	g	60327.00	-0.654	0.5129	--+
ENSG00000130758.6	a	g	60327.00	1.088	0.2765	-++
ENSG00000244020.2	a	g	60327.00	-2.886	0.003904	---
ENSG00000185361.7	a	g	60327.00	0.983	0.3257	+++
ENSG00000181038.12	a	g	60327.00	-2.335	0.01955	---
ENSG00000188467.9	a	g	60327.00	-0.326	0.7442	--+
ENSG00000100908.12	a	g	60327.00	1.855	0.06355	+++
ENSG00000213366.11	a	g	60327.00	-1.384	0.1663	---
ENSG00000158122.10	a	g	60327.00	-1.919	0.05494	--+
ENSG00000174576.7	a	g	60327.00	1.574	0.1155	+++
ENSG00000155495.8	a	g	60327.00	-0.453	0.6506	-++
ENSG00000164853.8	a	g	60327.00	0.448	0.6542	-++
ENSG00000197971.13	a	g	60327.00	1.163	0.2448	+++
ENSG00000188086.11	a	g	60327.00	1.108	0.2679	+++
ENSG00000160326.12	a	g	60327.00	0.982	0.3261	+++
ENSG00000184154.11	a	g	60327.00	-2.394	0.01666	---
ENSG00000196159.10	a	g	60327.00	-1.402	0.1608	---
ENSG00000164916.10	a	g	60327.00	0.408	0.6832	++-
ENSG00000113905.4	a	g	60327.00	0.987	0.3237	++-
ENSG00000167617.2	a	g	60327.00	0.770	0.4413	++-
ENSG00000147459.16	a	g	60327.00	0.215	0.8297	++-
ENSG00000103707.8	a	g	60327.00	0.087	0.9308	-+-
ENSG00000275722.3	a	g	60327.00	1.375	0.1692	+-+
ENSG00000237941.2	a	g	60327.00	0.505	0.6138	-++
ENSG00000055609.16	a	g	60327.00	-1.157	0.2473	---
ENSG00000144893.11	a	g	60327.00	1.340	0.1802	-++
ENSG00000137960.5	a	g	60327.00	1.738	0.08227	+++
ENSG00000138738.9	a	g	60327.00	0.820	0.4123	+++
ENSG00000089123.14	a	g	60327.00	0.304	0.7614	-++
ENSG00000252691.1	a	g	60327.00	-1.862	0.06261	---
ENSG00000119326.13	a	g	60327.00	-0.573	0.5663	-++
ENSG00000110497.13	a	g	60327.00	0.117	0.9068	-++
ENSG00000231782.5	a	g	60327.00	-0.663	0.5073	--+
ENSG00000165533.17	a	g	60327.00	-0.736	0.462	+--
ENSG00000104723.19	a	g	60327.00	0.061	0.9513	++-
ENSG00000144043.10	a	g	60327.00	-1.397	0.1624	---
ENSG00000125997.5	a	g	60327.00	-0.817	0.4142	--+
ENSG00000072682.17	a	g	60327.00	0.380	0.7041	-++
ENSG00000105419.16	a	g	60327.00	-1.666	0.09564	+--
ENSG00000070748.16	a	g	60327.00	0.836	0.4032	+-+
ENSG00000124508.15	a	g	60327.00	1.284	0.1992	+++
ENSG00000164588.4	a	g	60327.00	-2.208	0.02726	---
ENSG00000138760.7	a	g	60327.00	2.179	0.0293	+++
ENSG00000152439.11	a	g	60327.00	-2.617	0.008877	---
ENSG00000072954.5	a	g	60327.00	-0.099	0.9213	-++
ENSG00000168243.9	a	g	60327.00	0.258	0.7968	-++
ENSG00000124570.16	a	g	60327.00	2.717	0.006589	+++
ENSG00000138346.13	a	g	60327.00	-0.080	0.9366	-+-
ENSG00000147854.15	a	g	60327.00	-0.527	0.5981	---
ENSG00000182134.14	a	g	60327.00	-0.822	0.4111	---
ENSG00000165695.8	a	g	60327.00	-0.242	0.809	-+-
ENSG00000252727.1	a	g	60327.00	1.812	0.06992	+++
ENSG00000163660.10	a	g	60327.00	1.330	0.1836	+++
ENSG00000173991.5	a	g	60327.00	2.115	0.03446	+++
ENSG00000139734.16	a	g	60327.00	-0.701	0.4831	+--
ENSG00000179593.14	a	g	60327.00	1.038	0.2995	++-
ENSG00000204446.4	a	g	60327.00	1.050	0.2937	+++
ENSG00000070423.16	a	g	60327.00	0.344	0.731	++-
ENSG00000163803.11	a	g	60327.00	2.191	0.02843	+++
ENSG00000168404.11	a	g	60327.00	-1.244	0.2134	--+
ENSG00000173809.14	a	g	40222.00	-0.889	0.374	--?
ENSG00000167550.9	a	g	60327.00	0.065	0.9482	-++
ENSG00000154760.12	a	g	60327.00	0.129	0.8971	-++
ENSG00000196468.7	a	g	60327.00	-1.650	0.0989	--+
ENSG00000204104.10	a	g	60327.00	1.896	0.05798	+++
ENSG00000124678.16	a	g	60327.00	-0.932	0.3515	-+-
ENSG00000176510.4	a	g	60327.00	-0.410	0.6818	+--
ENSG00000089012.13	a	g	60327.00	-0.884	0.3766	---
ENSG00000157036.11	a	g	60327.00	-0.310	0.7568	-++
ENSG00000254997.3	a	g	60327.00	0.586	0.5582	++-
ENSG00000185247.13	a	g	60327.00	-0.571	0.568	-+-
ENSG00000107223.11	a	g	60327.00	0.593	0.553	-++
ENSG00000168876.7	a	g	60327.00	-0.047	0.9621	--+
ENSG00000062822.11	a	g	60327.00	-2.095	0.03615	---
ENSG00000165660.7	a	g	60327.00	1.738	0.08216	+++
ENSG00000041982.13	a	g	60327.00	1.701	0.08898	+++
ENSG00000241352.3	a	g	60327.00	-0.247	0.8048	-+-
ENSG00000150967.16	a	g	60327.00	2.413	0.01581	+++
ENSG00000213020.7	a	g	60327.00	0.383	0.7021	-++
ENSG00000177596.1	a	g	60327.00	0.044	0.965	--+
ENSG00000137675.4	a	g	60327.00	0.452	0.651	++-
ENSG00000155827.10	a	g	60327.00	2.162	0.03066	+++
ENSG00000130640.12	a	g	60327.00	2.732	0.006286	+++
ENSG00000176177.9	a	g	60327.00	0.181	0.8566	++-
ENSG00000082269.15	a	g	60327.00	1.719	0.08566	+++
ENSG00000108671.8	a	g	60327.00	-0.944	0.3449	+--
ENSG00000174516.13	a	g	60327.00	2.848	0.004405	+++
ENSG00000179119.13	a	g	60327.00	0.926	0.3542	+-+
ENSG00000171759.7	a	g	60327.00	-0.920	0.3578	---
ENSG00000104147.7	a	g	60327.00	-0.445	0.6562	-+-
ENSG00000204859.10	a	g	60327.00	-0.897	0.3695	+--
ENSG00000184321.1	a	g	60327.00	-0.907	0.3643	-+-
ENSG00000011304.15	a	g	60327.00	-1.052	0.293	+--
ENSG00000235994.4	a	g	60327.00	0.901	0.3678	++-
ENSG00000230989.5	a	g	60327.00	0.622	0.5337	-+-
ENSG00000133392.15	a	g	60327.00	0.830	0.4067	+-+
ENSG00000183530.12	a	g	60327.00	-0.745	0.4563	---
ENSG00000137054.14	a	g	60327.00	-0.559	0.5763	+--
ENSG00000186010.17	a	g	60327.00	0.333	0.7389	-++
ENSG00000096401.7	a	g	60327.00	1.634	0.1023	+++
ENSG00000041357.14	a	g	60327.00	-0.404	0.6864	+--
ENSG00000065183.14	a	g	60327.00	-0.041	0.9673	+--
ENSG00000141316.11	a	g	60327.00	1.959	0.05012	+++
ENSG00000152669.8	a	g	60327.00	-1.076	0.2819	-+-
ENSG00000134780.8	a	g	60327.00	1.043	0.297	-++
ENSG00000171044.9	a	g	60327.00	1.017	0.3093	+-+
ENSG00000100711.12	a	g	60327.00	0.647	0.5177	-++
ENSG00000166394.13	a	g	60327.00	1.954	0.05075	+-+
ENSG00000172154.7	a	g	60327.00	-0.330	0.7412	-+-
ENSG00000153904.17	a	g	60327.00	0.638	0.5237	-++
ENSG00000086717.17	a	g	60327.00	-1.913	0.05573	---
ENSG00000091137.10	a	g	60327.00	-0.107	0.9152	-+-
ENSG00000176871.7	a	g	60327.00	-0.774	0.4392	+--
ENSG00000175591.10	a	g	60327.00	1.180	0.238	-++
ENSG00000222248.1	a	g	60327.00	1.594	0.1109	+++
ENSG00000261192.1	a	g	60327.00	0.945	0.3444	+-+
ENSG00000179420.11	a	g	60327.00	0.766	0.4438	+++
ENSG00000222404.1	a	g	60327.00	0.900	0.3682	-++
ENSG00000164920.8	a	g	60327.00	1.122	0.262	-+-
